mes_id,aeropuerto_oaci,total_operaciones,promedio_operaciones,max_operaciones,min_operaciones,cantidad_registros
201310.0,SCCY,203.0,203.0,203.0,203.0,1
201310.0,SCDA,1641.0,820.5,1572.0,69.0,2
201310.0,SCEL,11997.0,1713.857142857143,6743.0,4.0,7
201310.0,SCES,37.0,37.0,37.0,37.0,1
201310.0,SCFA,1903.0,951.5,1875.0,28.0,2
201310.0,SCFT,4.0,4.0,4.0,4.0,1
201310.0,SCGE,429.0,214.5,425.0,4.0,2
201310.0,SCGZ,92.0,46.0,88.0,4.0,2
201310.0,SCIC,456.0,456.0,456.0,456.0,1
201310.0,SCIE,1533.0,1533.0,1533.0,1533.0,1
201310.0,SCIP,14.0,14.0,14.0,14.0,1
201310.0,SCIR,77.0,77.0,77.0,77.0,1
201310.0,SCJO,354.0,177.0,353.0,1.0,2
201310.0,SCLC,1148.0,1148.0,1148.0,1148.0,1
201310.0,SCLL,46.0,46.0,46.0,46.0,1
201310.0,SCNC,158.0,158.0,158.0,158.0,1
201310.0,SCNT,19.0,9.5,16.0,3.0,2
201310.0,SCON,158.0,158.0,158.0,158.0,1
201310.0,SCPF,1495.0,1495.0,1495.0,1495.0,1
201310.0,SCPQ,55.0,55.0,55.0,55.0,1
201310.0,SCRD,753.0,753.0,753.0,753.0,1
201310.0,SCRM,2.0,2.0,2.0,2.0,1
201310.0,SCSE,924.0,924.0,924.0,924.0,1
201310.0,SCSN,767.0,767.0,767.0,767.0,1
201310.0,SCTB,4531.0,4531.0,4531.0,4531.0,1
201310.0,SCTC,779.0,779.0,779.0,779.0,1
201310.0,SCTE,1347.0,673.5,1333.0,14.0,2
201310.0,SCVD,211.0,211.0,211.0,211.0,1
201310.0,SCVM,726.0,363.0,721.0,5.0,2
201311.0,SCAR,526.0,263.0,451.0,75.0,2
201311.0,SCAS,26.0,26.0,26.0,26.0,1
201311.0,SCAT,882.0,441.0,880.0,2.0,2
201311.0,SCBA,278.0,139.0,276.0,2.0,2
201311.0,SCCC,2.0,2.0,2.0,2.0,1
201311.0,SCCF,1112.0,556.0,1106.0,6.0,2
201311.0,SCCH,2891.0,2891.0,2891.0,2891.0,1
201311.0,SCCI,991.0,495.5,960.0,31.0,2
201311.0,SCCY,240.0,240.0,240.0,240.0,1
201311.0,SCDA,73.0,73.0,73.0,73.0,1
201311.0,SCEL,12632.0,3158.0,6745.0,174.0,4
201311.0,SCES,174.0,174.0,174.0,174.0,1
201311.0,SCFA,1877.0,938.5,1847.0,30.0,2
201311.0,SCFM,180.0,180.0,180.0,180.0,1
201311.0,SCFT,4.0,4.0,4.0,4.0,1
201311.0,SCGE,377.0,377.0,377.0,377.0,1
201311.0,SCGZ,140.0,70.0,128.0,12.0,2
201311.0,SCHR,12.0,12.0,12.0,12.0,1
201311.0,SCIE,1695.0,1695.0,1695.0,1695.0,1
201311.0,SCIP,95.0,47.5,77.0,18.0,2
201311.0,SCIR,91.0,91.0,91.0,91.0,1
201311.0,SCJO,393.0,393.0,393.0,393.0,1
201311.0,SCLC,918.0,918.0,918.0,918.0,1
201311.0,SCLL,34.0,34.0,34.0,34.0,1
201311.0,SCMK,402.0,402.0,402.0,402.0,1
201311.0,SCNC,150.0,150.0,150.0,150.0,1
201311.0,SCNT,33.0,16.5,31.0,2.0,2
201311.0,SCON,152.0,152.0,152.0,152.0,1
201311.0,SCPQ,68.0,68.0,68.0,68.0,1
201311.0,SCRD,1873.0,1873.0,1873.0,1873.0,1
201311.0,SCRM,6.0,6.0,6.0,6.0,1
201311.0,SCSE,933.0,466.5,931.0,2.0,2
201311.0,SCSN,1148.0,1148.0,1148.0,1148.0,1
201311.0,SCTB,4687.0,4687.0,4687.0,4687.0,1
201311.0,SCTC,927.0,927.0,927.0,927.0,1
201311.0,SCTE,1443.0,721.5,1426.0,17.0,2
201311.0,SCVD,207.0,207.0,207.0,207.0,1
201311.0,SCVM,4.0,4.0,4.0,4.0,1
201312.0,NAN,1576.0,1576.0,1576.0,1576.0,1
201312.0,SCAR,568.0,284.0,477.0,91.0,2
201312.0,SCAS,10.0,10.0,10.0,10.0,1
201312.0,SCAT,878.0,878.0,878.0,878.0,1
201312.0,SCBA,2.0,2.0,2.0,2.0,1
201312.0,SCCC,11.0,11.0,11.0,11.0,1
201312.0,SCCF,1042.0,521.0,1038.0,4.0,2
201312.0,SCCH,3094.0,3094.0,3094.0,3094.0,1
201312.0,SCCI,1088.0,544.0,1058.0,30.0,2
201312.0,SCCY,261.0,261.0,261.0,261.0,1
201312.0,SCDA,1492.0,746.0,1424.0,68.0,2
201312.0,SCEL,11757.0,2939.25,6672.0,41.0,4
201312.0,SCES,35.0,35.0,35.0,35.0,1
201312.0,SCFA,1792.0,896.0,1756.0,36.0,2
201312.0,SCFM,187.0,187.0,187.0,187.0,1
201312.0,SCGE,320.0,320.0,320.0,320.0,1
201312.0,SCGZ,160.0,80.0,144.0,16.0,2
201312.0,SCHR,34.0,34.0,34.0,34.0,1
201312.0,SCIE,2081.0,1040.5,2074.0,7.0,2
201312.0,SCIP,87.0,43.5,74.0,13.0,2
201312.0,SCIR,75.0,75.0,75.0,75.0,1
201312.0,SCJO,405.0,405.0,405.0,405.0,1
201312.0,SCLC,793.0,793.0,793.0,793.0,1
201312.0,SCMK,398.0,398.0,398.0,398.0,1
201312.0,SCNC,206.0,206.0,206.0,206.0,1
201312.0,SCNT,56.0,28.0,45.0,11.0,2
201312.0,SCON,150.0,150.0,150.0,150.0,1
201312.0,SCPF,1844.0,1844.0,1844.0,1844.0,1
201312.0,SCPQ,72.0,72.0,72.0,72.0,1
201312.0,SCRD,1178.0,1178.0,1178.0,1178.0,1
201312.0,SCRM,42.0,42.0,42.0,42.0,1
201312.0,SCSE,1486.0,743.0,1484.0,2.0,2
201312.0,SCSN,546.0,546.0,546.0,546.0,1
201312.0,SCTB,4406.0,2203.0,4399.0,7.0,2
201312.0,SCTC,875.0,875.0,875.0,875.0,1
201312.0,SCTE,1.0,1.0,1.0,1.0,1
201312.0,SCVD,210.0,210.0,210.0,210.0,1
201312.0,SCVM,747.0,373.5,743.0,4.0,2
201401.0,SCAR,174.0,174.0,174.0,174.0,1
201401.0,SCAS,16.0,16.0,16.0,16.0,1
201401.0,SCAT,678.0,339.0,677.0,1.0,2
201401.0,SCBA,355.0,177.5,348.0,7.0,2
201401.0,SCCC,174.0,174.0,174.0,174.0,1
201401.0,SCCF,34.0,34.0,34.0,34.0,1
201401.0,SCCH,174.0,174.0,174.0,174.0,1
201401.0,SCCI,1220.0,610.0,1181.0,39.0,2
201401.0,SCCY,217.0,217.0,217.0,217.0,1
201401.0,SCDA,1588.0,794.0,1503.0,85.0,2
201401.0,SCEL,13781.0,3445.25,7547.0,16.0,4
201401.0,SCES,117.0,117.0,117.0,117.0,1
201401.0,SCFA,2030.0,1015.0,1996.0,34.0,2
201401.0,SCFM,165.0,165.0,165.0,165.0,1
201401.0,SCFT,6.0,6.0,6.0,6.0,1
201401.0,SCGE,695.0,347.5,694.0,1.0,2
201401.0,SCGZ,104.0,52.0,91.0,13.0,2
201401.0,SCIC,483.0,483.0,483.0,483.0,1
201401.0,SCIE,2249.0,1124.5,2245.0,4.0,2
201401.0,SCIP,109.0,54.5,89.0,20.0,2
201401.0,SCJO,421.0,210.5,420.0,1.0,2
201401.0,SCLC,736.0,736.0,736.0,736.0,1
201401.0,SCLL,26.0,26.0,26.0,26.0,1
201401.0,SCMK,400.0,400.0,400.0,400.0,1
201401.0,SCNC,244.0,244.0,244.0,244.0,1
201401.0,SCNT,64.0,32.0,56.0,8.0,2
201401.0,SCON,149.0,149.0,149.0,149.0,1
201401.0,SCPC,38.0,19.0,20.0,18.0,2
201401.0,SCPF,1359.0,1359.0,1359.0,1359.0,1
201401.0,SCPQ,78.0,78.0,78.0,78.0,1
201401.0,SCRM,45.0,45.0,45.0,45.0,1
201401.0,SCSE,1232.0,616.0,1231.0,1.0,2
201401.0,SCSN,843.0,843.0,843.0,843.0,1
201401.0,SCTB,4584.0,4584.0,4584.0,4584.0,1
201401.0,SCTC,1137.0,568.5,1135.0,2.0,2
201401.0,SCTE,1713.0,856.5,1694.0,19.0,2
201401.0,SCVD,224.0,224.0,224.0,224.0,1
201401.0,SCVM,180.0,90.0,174.0,6.0,2
201402.0,SCAP,4.0,4.0,4.0,4.0,1
201402.0,SCAR,602.0,301.0,521.0,81.0,2
201402.0,SCAS,174.0,174.0,174.0,174.0,1
201402.0,SCAT,548.0,548.0,548.0,548.0,1
201402.0,SCBA,361.0,361.0,361.0,361.0,1
201402.0,SCCC,25.0,25.0,25.0,25.0,1
201402.0,SCCF,1014.0,507.0,1011.0,3.0,2
201402.0,SCCH,2231.0,2231.0,2231.0,2231.0,1
201402.0,SCCI,1071.0,535.5,1034.0,37.0,2
201402.0,SCCY,244.0,244.0,244.0,244.0,1
201402.0,SCDA,82.0,82.0,82.0,82.0,1
201402.0,SCEL,11341.0,5670.5,6770.0,4571.0,2
201402.0,SCES,27.0,27.0,27.0,27.0,1
201402.0,SCFA,1758.0,879.0,1723.0,35.0,2
201402.0,SCFM,174.0,174.0,174.0,174.0,1
201402.0,SCFT,174.0,174.0,174.0,174.0,1
201402.0,SCGE,376.0,376.0,376.0,376.0,1
201402.0,SCGZ,200.0,100.0,174.0,26.0,2
201402.0,SCHR,17.0,17.0,17.0,17.0,1
201402.0,SCIC,376.0,376.0,376.0,376.0,1
201402.0,SCIE,1415.0,707.5,1414.0,1.0,2
201402.0,SCIP,104.0,52.0,86.0,18.0,2
201402.0,SCIR,56.0,56.0,56.0,56.0,1
201402.0,SCLC,3.0,3.0,3.0,3.0,1
201402.0,SCLL,20.0,20.0,20.0,20.0,1
201402.0,SCMK,382.0,382.0,382.0,382.0,1
201402.0,SCNC,276.0,276.0,276.0,276.0,1
201402.0,SCNT,46.0,23.0,42.0,4.0,2
201402.0,SCON,146.0,146.0,146.0,146.0,1
201402.0,SCPC,21.0,10.5,17.0,4.0,2
201402.0,SCPF,1474.0,1474.0,1474.0,1474.0,1
201402.0,SCPQ,62.0,62.0,62.0,62.0,1
201402.0,SCRD,965.0,965.0,965.0,965.0,1
201402.0,SCRM,174.0,174.0,174.0,174.0,1
201402.0,SCSE,955.0,955.0,955.0,955.0,1
201402.0,SCSN,966.0,966.0,966.0,966.0,1
201402.0,SCTB,3854.0,3854.0,3854.0,3854.0,1
201402.0,SCTC,1219.0,609.5,1214.0,5.0,2
201402.0,SCTE,1610.0,805.0,1585.0,25.0,2
201402.0,SCVD,213.0,213.0,213.0,213.0,1
201402.0,SCVM,783.0,391.5,779.0,4.0,2
201403.0,SCAP,6.0,6.0,6.0,6.0,1
201403.0,SCAR,616.0,308.0,442.0,174.0,2
201403.0,SCAS,18.0,18.0,18.0,18.0,1
201403.0,SCAT,652.0,652.0,652.0,652.0,1
201403.0,SCBA,313.0,156.5,304.0,9.0,2
201403.0,SCCC,16.0,16.0,16.0,16.0,1
201403.0,SCCF,1074.0,1074.0,1074.0,1074.0,1
201403.0,SCCH,1810.0,1810.0,1810.0,1810.0,1
201403.0,SCCI,871.0,435.5,847.0,24.0,2
201403.0,SCCY,199.0,199.0,199.0,199.0,1
201403.0,SCDA,1620.0,1620.0,1620.0,1620.0,1
201403.0,SCEL,12042.0,4014.0,6825.0,450.0,3
201403.0,SCES,35.0,35.0,35.0,35.0,1
201403.0,SCFM,145.0,145.0,145.0,145.0,1
201403.0,SCFT,8.0,8.0,8.0,8.0,1
201403.0,SCGE,175.0,87.5,174.0,1.0,2
201403.0,SCGZ,106.0,53.0,88.0,18.0,2
201403.0,SCHR,51.0,51.0,51.0,51.0,1
201403.0,SCIE,1942.0,971.0,1941.0,1.0,2
201403.0,SCIP,82.0,41.0,71.0,11.0,2
201403.0,SCIR,72.0,72.0,72.0,72.0,1
201403.0,SCLL,22.0,22.0,22.0,22.0,1
201403.0,SCMK,384.0,384.0,384.0,384.0,1
201403.0,SCNC,254.0,254.0,254.0,254.0,1
201403.0,SCNT,37.0,18.5,33.0,4.0,2
201403.0,SCON,132.0,132.0,132.0,132.0,1
201403.0,SCPF,1676.0,1676.0,1676.0,1676.0,1
201403.0,SCPQ,56.0,56.0,56.0,56.0,1
201403.0,SCRD,977.0,977.0,977.0,977.0,1
201403.0,SCRM,16.0,16.0,16.0,16.0,1
201403.0,SCSE,960.0,960.0,960.0,960.0,1
201403.0,SCSN,660.0,660.0,660.0,660.0,1
201403.0,SCTB,4059.0,4059.0,4059.0,4059.0,1
201403.0,SCTC,995.0,497.5,991.0,4.0,2
201403.0,SCTE,1391.0,695.5,1375.0,16.0,2
201403.0,SCVD,196.0,196.0,196.0,196.0,1
201403.0,SCVM,4.0,4.0,4.0,4.0,1
201404.0,SCAR,499.0,249.5,419.0,80.0,2
201404.0,SCAS,13.0,13.0,13.0,13.0,1
201404.0,SCAT,568.0,568.0,568.0,568.0,1
201404.0,SCBA,462.0,231.0,288.0,174.0,2
201404.0,SCCC,2.0,2.0,2.0,2.0,1
201404.0,SCCF,1024.0,1024.0,1024.0,1024.0,1
201404.0,SCCH,2156.0,2156.0,2156.0,2156.0,1
201404.0,SCCI,878.0,439.0,863.0,15.0,2
201404.0,SCCY,193.0,193.0,193.0,193.0,1
201404.0,SCDA,1491.0,745.5,1410.0,81.0,2
201404.0,SCEL,10426.0,3475.3333333333335,6169.0,8.0,3
201404.0,SCES,27.0,27.0,27.0,27.0,1
201404.0,SCFA,1881.0,940.5,1852.0,29.0,2
201404.0,SCFM,176.0,176.0,176.0,176.0,1
201404.0,SCFT,174.0,174.0,174.0,174.0,1
201404.0,SCGE,285.0,285.0,285.0,285.0,1
201404.0,SCGZ,114.0,57.0,94.0,20.0,2
201404.0,SCHR,46.0,46.0,46.0,46.0,1
201404.0,SCIC,219.0,219.0,219.0,219.0,1
201404.0,SCIE,1797.0,898.5,1793.0,4.0,2
201404.0,SCIP,190.0,95.0,174.0,16.0,2
201404.0,SCIR,54.0,54.0,54.0,54.0,1
201404.0,SCJO,561.0,561.0,561.0,561.0,1
201404.0,SCLL,24.0,24.0,24.0,24.0,1
201404.0,SCMK,363.0,363.0,363.0,363.0,1
201404.0,SCNC,178.0,178.0,178.0,178.0,1
201404.0,SCNT,23.0,11.5,22.0,1.0,2
201404.0,SCON,84.0,84.0,84.0,84.0,1
201404.0,SCPF,1638.0,1638.0,1638.0,1638.0,1
201404.0,SCRD,2098.0,2098.0,2098.0,2098.0,1
201404.0,SCSE,948.0,474.0,946.0,2.0,2
201404.0,SCSN,912.0,912.0,912.0,912.0,1
201404.0,SCTB,3589.0,3589.0,3589.0,3589.0,1
201404.0,SCTC,732.0,366.0,730.0,2.0,2
201404.0,SCTE,1231.0,615.5,1218.0,13.0,2
201404.0,SCVD,194.0,194.0,194.0,194.0,1
201404.0,SCVM,956.0,478.0,940.0,16.0,2
201405.0,SCAR,472.0,472.0,472.0,472.0,1
201405.0,SCAS,174.0,174.0,174.0,174.0,1
201405.0,SCAT,648.0,324.0,647.0,1.0,2
201405.0,SCBA,260.0,260.0,260.0,260.0,1
201405.0,SCCC,4.0,4.0,4.0,4.0,1
201405.0,SCCF,1024.0,512.0,1017.0,7.0,2
201405.0,SCCH,953.0,953.0,953.0,953.0,1
201405.0,SCCI,833.0,416.5,820.0,13.0,2
201405.0,SCCY,187.0,187.0,187.0,187.0,1
201405.0,SCEL,11996.0,2399.2,5956.0,64.0,5
201405.0,SCES,56.0,56.0,56.0,56.0,1
201405.0,SCFA,1863.0,931.5,1833.0,30.0,2
201405.0,SCFT,2.0,2.0,2.0,2.0,1
201405.0,SCGE,197.0,197.0,197.0,197.0,1
201405.0,SCGZ,190.0,95.0,174.0,16.0,2
201405.0,SCHR,8.0,8.0,8.0,8.0,1
201405.0,SCIC,207.0,207.0,207.0,207.0,1
201405.0,SCIE,1402.0,701.0,1401.0,1.0,2
201405.0,SCIP,87.0,43.5,76.0,11.0,2
201405.0,SCIR,46.0,46.0,46.0,46.0,1
201405.0,SCJO,304.0,304.0,304.0,304.0,1
201405.0,SCMK,378.0,378.0,378.0,378.0,1
201405.0,SCNC,190.0,190.0,190.0,190.0,1
201405.0,SCNT,4.0,4.0,4.0,4.0,1
201405.0,SCON,68.0,68.0,68.0,68.0,1
201405.0,SCPF,1239.0,1239.0,1239.0,1239.0,1
201405.0,SCPQ,43.0,43.0,43.0,43.0,1
201405.0,SCRD,1719.0,1719.0,1719.0,1719.0,1
201405.0,SCSE,1005.0,1005.0,1005.0,1005.0,1
201405.0,SCSN,754.0,754.0,754.0,754.0,1
201405.0,SCTB,3071.0,3071.0,3071.0,3071.0,1
201405.0,SCTC,651.0,651.0,651.0,651.0,1
201405.0,SCTE,1284.0,642.0,1110.0,174.0,2
201405.0,SCVD,180.0,180.0,180.0,180.0,1
201405.0,SCVM,1074.0,537.0,1065.0,9.0,2
201406.0,SCAP,2.0,2.0,2.0,2.0,1
201406.0,SCAR,535.0,267.5,484.0,51.0,2
201406.0,SCAS,5.0,5.0,5.0,5.0,1
201406.0,SCAT,768.0,768.0,768.0,768.0,1
201406.0,SCBA,252.0,252.0,252.0,252.0,1
201406.0,SCCC,6.0,6.0,6.0,6.0,1
201406.0,SCCF,918.0,459.0,914.0,4.0,2
201406.0,SCCI,610.0,305.0,596.0,14.0,2
201406.0,SCCY,165.0,165.0,165.0,165.0,1
201406.0,SCDA,1467.0,733.5,1401.0,66.0,2
201406.0,SCEL,11256.0,1608.0,5626.0,4.0,7
201406.0,SCFA,1713.0,856.5,1680.0,33.0,2
201406.0,SCFT,2.0,2.0,2.0,2.0,1
201406.0,SCGE,180.0,180.0,180.0,180.0,1
201406.0,SCGZ,78.0,39.0,72.0,6.0,2
201406.0,SCHR,10.0,10.0,10.0,10.0,1
201406.0,SCIC,110.0,110.0,110.0,110.0,1
201406.0,SCIE,1146.0,1146.0,1146.0,1146.0,1
201406.0,SCIP,81.0,40.5,71.0,10.0,2
201406.0,SCIR,36.0,36.0,36.0,36.0,1
201406.0,SCJO,287.0,287.0,287.0,287.0,1
201406.0,SCMK,366.0,366.0,366.0,366.0,1
201406.0,SCON,88.0,88.0,88.0,88.0,1
201406.0,SCPF,1148.0,1148.0,1148.0,1148.0,1
201406.0,SCPQ,38.0,38.0,38.0,38.0,1
201406.0,SCRD,1378.0,1378.0,1378.0,1378.0,1
201406.0,SCSN,725.0,725.0,725.0,725.0,1
201406.0,SCTB,2849.0,2849.0,2849.0,2849.0,1
201406.0,SCTC,463.0,463.0,463.0,463.0,1
201406.0,SCTE,1007.0,503.5,1006.0,1.0,2
201406.0,SCVD,182.0,182.0,182.0,182.0,1
201406.0,SCVM,940.0,470.0,939.0,1.0,2
201407.0,SCAR,243.0,121.5,174.0,69.0,2
201407.0,SCAS,4.0,4.0,4.0,4.0,1
201407.0,SCAT,726.0,726.0,726.0,726.0,1
201407.0,SCBA,302.0,151.0,300.0,2.0,2
201407.0,SCCC,10.0,10.0,10.0,10.0,1
201407.0,SCCF,1016.0,508.0,1011.0,5.0,2
201407.0,SCCH,379.0,379.0,379.0,379.0,1
201407.0,SCCI,755.0,377.5,742.0,13.0,2
201407.0,SCCY,206.0,206.0,206.0,206.0,1
201407.0,SCDA,1563.0,781.5,1495.0,68.0,2
201407.0,SCEL,15074.0,2512.3333333333335,6367.0,3.0,6
201407.0,SCES,40.0,40.0,40.0,40.0,1
201407.0,SCFA,1886.0,943.0,1862.0,24.0,2
201407.0,SCFM,166.0,166.0,166.0,166.0,1
201407.0,SCFT,4.0,4.0,4.0,4.0,1
201407.0,SCGE,174.0,174.0,174.0,174.0,1
201407.0,SCGZ,100.0,50.0,86.0,14.0,2
201407.0,SCHR,6.0,6.0,6.0,6.0,1
201407.0,SCIC,140.0,140.0,140.0,140.0,1
201407.0,SCIE,1363.0,681.5,1360.0,3.0,2
201407.0,SCIP,90.0,45.0,77.0,13.0,2
201407.0,SCIR,38.0,38.0,38.0,38.0,1
201407.0,SCJO,343.0,343.0,343.0,343.0,1
201407.0,SCLL,150.0,150.0,150.0,150.0,1
201407.0,SCNC,204.0,204.0,204.0,204.0,1
201407.0,SCON,100.0,100.0,100.0,100.0,1
201407.0,SCPF,1343.0,1343.0,1343.0,1343.0,1
201407.0,SCPQ,54.0,54.0,54.0,54.0,1
201407.0,SCQP,32.0,32.0,32.0,32.0,1
201407.0,SCRD,174.0,174.0,174.0,174.0,1
201407.0,SCSE,849.0,849.0,849.0,849.0,1
201407.0,SCSN,805.0,805.0,805.0,805.0,1
201407.0,SCTC,479.0,239.5,477.0,2.0,2
201407.0,SCTE,1211.0,605.5,1209.0,2.0,2
201407.0,SCVM,905.0,905.0,905.0,905.0,1
201408.0,SCAP,3.0,3.0,3.0,3.0,1
201408.0,SCAR,554.0,277.0,482.0,72.0,2
201408.0,SCAS,20.0,20.0,20.0,20.0,1
201408.0,SCAT,645.0,645.0,645.0,645.0,1
201408.0,SCBA,268.0,268.0,268.0,268.0,1
201408.0,SCCC,12.0,12.0,12.0,12.0,1
201408.0,SCCF,8.0,8.0,8.0,8.0,1
201408.0,SCCH,424.0,424.0,424.0,424.0,1
201408.0,SCCI,641.0,320.5,618.0,23.0,2
201408.0,SCCY,203.0,203.0,203.0,203.0,1
201408.0,SCDA,1391.0,695.5,1328.0,63.0,2
201408.0,SCEL,7336.0,2445.3333333333335,5968.0,462.0,3
201408.0,SCES,176.0,88.0,174.0,2.0,2
201408.0,SCFA,1751.0,875.5,1746.0,5.0,2
201408.0,SCFM,172.0,172.0,172.0,172.0,1
201408.0,SCFT,2.0,2.0,2.0,2.0,1
201408.0,SCGE,183.0,183.0,183.0,183.0,1
201408.0,SCGZ,264.0,132.0,174.0,90.0,2
201408.0,SCHR,14.0,14.0,14.0,14.0,1
201408.0,SCIC,152.0,152.0,152.0,152.0,1
201408.0,SCIE,1.0,1.0,1.0,1.0,1
201408.0,SCIP,86.0,43.0,75.0,11.0,2
201408.0,SCIR,34.0,34.0,34.0,34.0,1
201408.0,SCJO,373.0,373.0,373.0,373.0,1
201408.0,SCLL,42.0,42.0,42.0,42.0,1
201408.0,SCMK,377.0,377.0,377.0,377.0,1
201408.0,SCNC,202.0,202.0,202.0,202.0,1
201408.0,SCNT,4.0,4.0,4.0,4.0,1
201408.0,SCON,97.0,97.0,97.0,97.0,1
201408.0,SCPF,1498.0,1498.0,1498.0,1498.0,1
201408.0,SCPQ,42.0,42.0,42.0,42.0,1
201408.0,SCRD,748.0,748.0,748.0,748.0,1
201408.0,SCSE,825.0,825.0,825.0,825.0,1
201408.0,SCSN,707.0,707.0,707.0,707.0,1
201408.0,SCTB,4009.0,4009.0,4009.0,4009.0,1
201408.0,SCTE,1193.0,596.5,1187.0,6.0,2
201408.0,SCVD,152.0,152.0,152.0,152.0,1
201408.0,SCVM,1051.0,525.5,1047.0,4.0,2
201409.0,SCAR,457.0,457.0,457.0,457.0,1
201409.0,SCAS,26.0,26.0,26.0,26.0,1
201409.0,SCAT,653.0,653.0,653.0,653.0,1
201409.0,SCBA,276.0,276.0,276.0,276.0,1
201409.0,SCCC,4.0,4.0,4.0,4.0,1
201409.0,SCCF,867.0,433.5,865.0,2.0,2
201409.0,SCCH,497.0,497.0,497.0,497.0,1
201409.0,SCCI,692.0,346.0,676.0,16.0,2
201409.0,SCCV,251.0,251.0,251.0,251.0,1
201409.0,SCCY,245.0,245.0,245.0,245.0,1
201409.0,SCDA,1351.0,675.5,1289.0,62.0,2
201409.0,SCEL,10473.0,5236.5,5877.0,4596.0,2
201409.0,SCES,174.0,174.0,174.0,174.0,1
201409.0,SCFA,1804.0,902.0,1800.0,4.0,2
201409.0,SCFM,156.0,156.0,156.0,156.0,1
201409.0,SCGE,123.0,123.0,123.0,123.0,1
201409.0,SCGZ,126.0,63.0,102.0,24.0,2
201409.0,SCHR,12.0,12.0,12.0,12.0,1
201409.0,SCIC,230.0,230.0,230.0,230.0,1
201409.0,SCIE,1143.0,1143.0,1143.0,1143.0,1
201409.0,SCIP,82.0,41.0,72.0,10.0,2
201409.0,SCIR,44.0,44.0,44.0,44.0,1
201409.0,SCJO,370.0,370.0,370.0,370.0,1
201409.0,SCLL,61.0,61.0,61.0,61.0,1
201409.0,SCMK,378.0,378.0,378.0,378.0,1
201409.0,SCNC,174.0,174.0,174.0,174.0,1
201409.0,SCNT,3.0,3.0,3.0,3.0,1
201409.0,SCON,87.0,87.0,87.0,87.0,1
201409.0,SCPF,1173.0,1173.0,1173.0,1173.0,1
201409.0,SCQP,451.0,451.0,451.0,451.0,1
201409.0,SCRD,1064.0,1064.0,1064.0,1064.0,1
201409.0,SCSE,974.0,974.0,974.0,974.0,1
201409.0,SCSN,750.0,750.0,750.0,750.0,1
201409.0,SCTB,3291.0,3291.0,3291.0,3291.0,1
201409.0,SCTE,1149.0,1149.0,1149.0,1149.0,1
201409.0,SCVM,1003.0,501.5,1002.0,1.0,2
201410.0,SCAR,551.0,275.5,456.0,95.0,2
201410.0,SCAS,6.0,6.0,6.0,6.0,1
201410.0,SCAT,681.0,681.0,681.0,681.0,1
201410.0,SCBA,283.0,283.0,283.0,283.0,1
201410.0,SCCC,9.0,9.0,9.0,9.0,1
201410.0,SCCF,1011.0,505.5,1007.0,4.0,2
201410.0,SCCH,710.0,710.0,710.0,710.0,1
201410.0,SCCI,927.0,463.5,886.0,41.0,2
201410.0,SCCV,580.0,580.0,580.0,580.0,1
201410.0,SCCY,259.0,259.0,259.0,259.0,1
201410.0,SCDA,1375.0,1375.0,1375.0,1375.0,1
201410.0,SCEL,11536.0,2884.0,6615.0,14.0,4
201410.0,SCES,37.0,37.0,37.0,37.0,1
201410.0,SCFA,1914.0,957.0,1896.0,18.0,2
201410.0,SCFM,184.0,184.0,184.0,184.0,1
201410.0,SCFT,16.0,16.0,16.0,16.0,1
201410.0,SCGE,201.0,100.5,198.0,3.0,2
201410.0,SCGZ,110.0,55.0,91.0,19.0,2
201410.0,SCHR,6.0,6.0,6.0,6.0,1
201410.0,SCIC,504.0,252.0,499.0,5.0,2
201410.0,SCIE,1674.0,837.0,1668.0,6.0,2
201410.0,SCIP,174.0,174.0,174.0,174.0,1
201410.0,SCIR,65.0,65.0,65.0,65.0,1
201410.0,SCJO,396.0,396.0,396.0,396.0,1
201410.0,SCLC,369.0,369.0,369.0,369.0,1
201410.0,SCLL,40.0,40.0,40.0,40.0,1
201410.0,SCMK,445.0,445.0,445.0,445.0,1
201410.0,SCNC,233.0,233.0,233.0,233.0,1
201410.0,SCNT,21.0,10.5,20.0,1.0,2
201410.0,SCON,144.0,144.0,144.0,144.0,1
201410.0,SCPF,1567.0,1567.0,1567.0,1567.0,1
201410.0,SCPQ,57.0,57.0,57.0,57.0,1
201410.0,SCQP,575.0,287.5,570.0,5.0,2
201410.0,SCRD,174.0,174.0,174.0,174.0,1
201410.0,SCSE,4.0,4.0,4.0,4.0,1
201410.0,SCSN,1188.0,1188.0,1188.0,1188.0,1
201410.0,SCTB,4719.0,4719.0,4719.0,4719.0,1
201410.0,SCTE,1330.0,665.0,1326.0,4.0,2
201410.0,SCVD,167.0,83.5,165.0,2.0,2
201410.0,SCVM,10.0,10.0,10.0,10.0,1
201411.0,SCAR,493.0,246.5,422.0,71.0,2
201411.0,SCAT,521.0,260.5,520.0,1.0,2
201411.0,SCBA,294.0,294.0,294.0,294.0,1
201411.0,SCCC,2.0,2.0,2.0,2.0,1
201411.0,SCCF,903.0,451.5,898.0,5.0,2
201411.0,SCCH,182.0,91.0,174.0,8.0,2
201411.0,SCCI,1069.0,534.5,1035.0,34.0,2
201411.0,SCCV,407.0,407.0,407.0,407.0,1
201411.0,SCCY,219.0,219.0,219.0,219.0,1
201411.0,SCDA,1377.0,1377.0,1377.0,1377.0,1
